,Unnamed: 0,comment,label,label_id,Cleaned
6018,,مزه کباب برگ تعریفی نداشت,SAD,1.0,مزه کباب برگ تعریفی
4802,,کباب لقمه به دلیل استفاده بیش از اندازه از فلفل تند بود و طعم کباب اصلا قابل تشخیص نبود. به نظرم اسمش رو بذارید کباب اسپایسی. برنج هم طعم برنج ایرانی نمیداد,SAD,1.0,کباب لقمه دلیل اندازه فلفل تند طعم کباب تشخیص نظرم اسمش بذارید کباب اسپایسی برنج طعم برنج ایرانی نمیداد
5054,,اصلا خوب نبود. کناره‌های خمیر پیتزا کاملا سوخته و بد. گرونی کاملا بی کیفیت. حجم کم. تنها حسنش استپ اکسپرس بود که سریع و داغ رسید. لطفا رسیدگی کنید,SAD,1.0,کناره خمیر پیتزا سوخته گرونی کیفیت حجم حسنش استپ اکسپرس داغ رسیدگی
4455,,پترا حجم کمی‌ داشت و مرغوب‌ نبود خیلی,SAD,1.0,پترا حجم مرغوب
2494,,عالی بود، امیدوارم کیفیت و قیمت غذاشون به همین صورت باقی بمونه تا ما هم مشتری ثابتش بمونیم.,HAPPY,0.0,عالی کیفیت قیمت غذاشون باقی بمونه مشتری ثابتش بمونیم
3693,,مرغ سوخاری بسیار چرب بود ومرغ اصلا خوب تمیزنشده بود یه قسمتای اضافی به ران مرغ چسبیده بود که خیلی چندش بود. پنه الفردو هم اصلا طعمی نداشت و سس پاستا بی مزه بود,SAD,1.0,مرغ سوخاری چرب ومرغ تمیزنشده قسمتای اضافی ران مرغ چسبیده چندش پنه الفردو طعمی سس پاستا مزه
3000,,خیلی خیلی خوشمزه و عالی بوددد ترکیب جذاب میوه‌ها با طعم فوق العاده ممنون از لابار,HAPPY,0.0,خوشمزه عالی ترکیب جذاب میوه طعم العاده ممنون لابار
4943,,من به طور مشخص شیر ماهشام سفارش داده بودم، ولی فروشگاه بدون هماهنگی و به دلخواه خودش، نوع دیگری از شیر را فرستاده که اصلا مورد نظر من نبوده است,SAD,1.0,مشخص شیر ماهشام سفارش فروشگاه هماهنگی دلخواه شیر فرستاده نظر نبوده
5690,,روی بسته بندی نوشته بود شعبه‌ی دیگری ندارد باید بگم خداروشکر که شعبه‌ی دیگری ندارد,SAD,1.0,بسته نوشته شعبه بگم شعبه
6385,,قشنگ اب شده بود,SAD,1.0,قشنگ اب
2141,,حجم غذا واااااقعا زیاد بود درسته که فیله‌ها بزرگ نبود ولی بالای ۱۴ تا فیله بود یعنی صد در صد برای دو نفر کافیه بهتر بود سس کچاپ هم همراهش ارسال میشد,HAPPY,0.0,حجم غذا فیله 14 فیله نفر کافیه سس کچاپ همراهش ارسال میشد
6124,,من یک بیسکویت ساده ساقه طلائی خواستم و یک بیسکویت کرم دار ساقه طلائی. ولی یه چیز دیگه فرستادن، هر دو بیسکویتو بیسکویت ساقه طلائی با روکش شکلاتی فرستادن که من اصلا دوست ندارم,SAD,1.0,بیسکویت ساده ساقه طلایی بیسکویت کرم ساقه طلایی فرستادن بیسکویتو بیسکویت ساقه طلایی روکش شکلاتی فرستادن دوست
1745,,تجربه جالبی بود کیفیت پیتزاها هم خوب بود. با فر معمولی درست کردیم فقط فر رو حدود نیم ساعت قبلش روشن و گرم کرده بودیم. دمای فر خیلی مهمه,HAPPY,0.0,تجربه جالبی کیفیت پیتزاها نیم ساعت قبلش روشن گرم دمای مهمه
851,,چیکن برگر فوق العاده و مرغ سوخاری ترد و خوشمزه بود. برای پیتزا سبزیجات پیشنهاد میکنم از پنیر کمتری استفاده کنید که مزه سبزیجات بین پنیر زیاد گم نشده و غذا سبک هم‌تر بشود. سیب زمینی سرخ کرده بعد از چند دقیقه که سرد شد، حالت کهنگی گرفت. به جز این موارد، واقعا غذا عالی و خوشمزه بود‌,HAPPY,0.0,چیکن برگر العاده مرغ سوخاری ترد خوشمزه پیتزا سبزیجات پیشنهاد پنیر مزه سبزیجات پنیر گم غذا سبک بشود سیب زمینی سرخ دقیقه سرد حالت کهنگی غذا عالی خوشمزه
5888,,کیک که سفارش دادیم کاملا از همه اطراف تکون خورده و له شده بود,SAD,1.0,کیک سفارش اطراف تکون خورده له
5627,,رب بادرشکسته ارسال شده,SAD,1.0,رب بادرشکسته ارسال
3291,,قرمه بهتر از کوبیده بود از نظر کیفیت,HAPPY,0.0,قرمه کوبیده نظر کیفیت
3251,,خوب و با کیفیت بود. به موقع هم رسید.,HAPPY,0.0,کیفیت موقع
2481,,حجم غذا کمی کم بود,HAPPY,0.0,حجم غذا
5592,,متاسفانه براى بار دوم عدس پلو سفارش دادم و ٩٠ درصد غذا برنج بود و خیلى خیلى کم عدس داشت,SAD,1.0,عدس پلو سفارش ٩٠ درصد غذا برنج عدس
4948,,من نوشابه قوطی سفارش دادم هزینش هم تو فاکتور حساب شد ولی برام نیوردن متاسفانه,SAD,1.0,نوشابه قوطی سفارش هزینش فاکتور حساب برام نیوردن
3736,,جابه جا شدن بدون اطلاع سالاد,SAD,1.0,جابه اطلاع سالاد
2247,,عالی بود و بسیار سریع رسید,HAPPY,0.0,عالی
2677,,خوشمزه بود و سیب زمینی‌ها هم به نسبت قیمتش بیشتر بود و ترد و عالی,HAPPY,0.0,خوشمزه سیب زمینی نسبت قیمتش ترد عالی
4601,,خرمالو افتضاح ونارنگی انگار بدشو جدا میکنن,SAD,1.0,خرمالو افتضاح ونارنگی بدشو میکنن
261,,قیمت عالی کیفیت عالی‌تر، بی نظیر هرچی بگم کم گفتم مرسی از این کیفیت,HAPPY,0.0,قیمت عالی کیفیت عالی هرچی بگم کیفیت
675,,فکر نمیکردم انقد خوب باشه عالی بود,HAPPY,0.0,نمیکردم انقد باشه عالی
6724,,ردولوت اصلا تازه نبود واقعا این همه هزینه کردم و اصلا با کیفیت نبود,SAD,1.0,ردولوت هزینه کیفیت
3610,,اجناسی را که در منو موجود زده بودند نداشتند و نصف جنس را ارسال نکردند,SAD,1.0,اجناسی منو موجود زده نصف جنس ارسال نکردند
525,,خورشت خیلی خوشمزه بود. مقدار گوشتو خورشت عالی بود. برنج هم ایرانی و خوش طعم بود اما متاسفانه فقط شفته بود. اگر این مورد رو رفع کنن بهترین کیفیت رو خواهند داشت. ممنون,HAPPY,0.0,خورشت خوشمزه گوشتو خورشت عالی برنج ایرانی طعم شفته رفع کنن کیفیت ممنون
3859,,حجم غذا به نسبت قیمت اصلا مناسب نبود، در مخلفات به گوجه اشاره شده بود، اما در آشپزخانه و زمان سرو غذایی ظاهرا اعتقادی به قرار دادن گوجه در غذا نداشته‌اند. طعم سس همراه با هات داگ مناسب نبود.,SAD,1.0,حجم غذا نسبت قیمت مناسب مخلفات گوجه اشاره آشپزخانه سرو غذایی اعتقادی قرار گوجه غذا طعم سس همراه هات داگ مناسب
6787,,سلام به جای شکر ۹۰۰ گرمی نیم کیلو قند ارسال شده است. ‌,SAD,1.0,سلام شکر 900 گرمی نیم کیلو قند ارسال
5841,,آجیل شیرین سفارش دادم ولی بادام و فندقش شور هستند,SAD,1.0,آجیل سفارش بادام فندقش شور
4769,,نارنگی ارسال شده کیفیت خوبی نداشت و سرما زده بود,SAD,1.0,نارنگی ارسال کیفیت خوبی سرما زده
5630,,این که پر عدس و بلغوره آش شله قلمکار لوبیا داره و کمکش هم زیاد بود,SAD,1.0,پر عدس بلغوره آش شله قلمکار لوبیا کمکش
3178,,متریال پیتزا کم بود,HAPPY,0.0,متریال پیتزا
4224,,بویه بدی میداد و اصلا مزه جالبی نداشت,SAD,1.0,بویه بدی میداد مزه جالبی
3939,,متاسفانه وقتی غذا بدستمون رسید سرد سرد بود. همیشه در کمتر از ۱۰ دقیقه میرسید و هیچ مشکلی نداشت اما امشب غذا با تاخیر زیاد و سرد بدستمون رسید!,SAD,1.0,غذا بدستمون سرد سرد 10 دقیقه میرسید مشکلی غذا تاخیر سرد بدستمون
3167,,خیلی دقیق و با سرعت کار میکنند. هیچ مشکلی ندارید.,HAPPY,0.0,دقیق سرعت کار مشکلی
5587,,حجم غذا به صورت عجیبی کم بود,SAD,1.0,حجم غذا عجیبی
4630,,اصلا دسرها تازه نبودن و خامه‌های روی دسر بخاطر اینکه خیلی داخل یخچال مونده بود سفت شده بود,SAD,1.0,دسرها نبودن خامه دسر بخاطر یخچال مونده سفت
3292,,"کیفیت شیرینیها عالی بود ولی با وجود نزدیک بودن مسیر شیرینی فروشی (نهایتا"" ٥ دقیقه راه) شیرینیها خیلی دیر رسید.",HAPPY,0.0,کیفیت شیرینیها عالی مسیر شیرینی فروشی ٥ دقیقه شیرینیها
5460,,تاریخ تولید سالاد روی بسته، دیروز بود و کاهوها همه کهنه و پلاسیده بود,SAD,1.0,تاریخ تولید سالاد بسته کاهوها کهنه پلاسیده
2409,,خوشمزه و تازه بود اما تو جعبه‌ای که هشت عدد رولت جا میشه سه تا شکلاتی و پنج تا ساده گذاشتید خب لاقل نصف به تصف بزارید و ایندفعه انصافا زودتر رسید,HAPPY,0.0,خوشمزه جعبه هشت عدد رولت میشه سه شکلاتی ساده گذاشتید لاقل نصف تصف بزارید ایندفعه
5331,,انتظارم ازطعم وکیفیت غذاخیلی بیشتربود مث غذاهای آشپزخانه بود نه رستوران,SAD,1.0,انتظارم ازطعم وکیفیت غذاخیلی بیشتربود مث غذاهای آشپزخانه رستوران
1436,,دستپخت حرفه‌ای و خوبی دارید. تشکر,HAPPY,0.0,دستپخت حرفه خوبی تشکر
1131,,There was no cheese in the sandwitch as advertised in the picture,HAPPY,0.0,None
4989,,مرغ اسپایسی سفارش داده بودم که ساده برام فرستاده بودند، لطفا پیگیری کنید واقعا این کار درست نیست یه غذای دیگه فرستادن!,SAD,1.0,مرغ اسپایسی سفارش ساده برام فرستاده پیگیری کار غذای فرستادن
